"initialisation_method","algorithm","scores","p1","p2","p3","p4","mu1","mu2","mu3","mu4","sigma1","sigma2","sigma3","sigma4","OVL","entropy","OVL_pairwise"
"kmeans","GMKMcharlie","smsn_fisher_sds",0.0555463800087933,0.0851013986881678,0.0105415160345741,0.0589468422637502,0.118796194133208,0.0119121984440334,0.059383523286139,0.120855665912402,0.0119732289860671,0.0562102327900055,0.0859889136291536,0.0080600038067923,0.023,1,0.023
"kmeans","mclust","smsn_fisher_sds",0.0555740162724264,0.0851840870417339,0.0105443161133169,0.0589621896865194,0.119213771338699,0.0119190407168689,0.0593171326501598,0.120901310174584,0.0119731165624804,0.0562544307482899,0.0861896127098297,0.00806135661257629,0.023,1,0.023
"kmeans","mixtools","smsn_fisher_sds",0.055538860752418,0.0850823665379979,0.0105406083686517,0.0589295887193359,0.118614318769301,0.0119081113895276,0.0593867142241607,0.120746752251458,0.0119707648017637,0.0562008147068991,0.0859550601915469,0.00805984926201957,0.023,1,0.023
"kmeans","Rmixmod","smsn_fisher_sds",0.0555388820431839,0.0850822747227501,0.0105406147782361,0.0589299153666483,0.118616575299678,0.0119081552245686,0.0593865210286254,0.120746575959291,0.011970766474451,0.0562009050605581,0.0859555551350356,0.00805985040248297,0.023,1,0.023
"quantiles","bgmm","smsn_fisher_sds",0.0555573615631466,0.0851182518739346,0.0105436160013536,0.0589795720526512,0.119084078441831,0.0119201235801402,0.0593834149792286,0.120959280808718,0.0119777474480966,0.0562214497954528,0.0860250973012138,0.00806044201393688,0.023,1,0.023
"quantiles","DCEM","smsn_fisher_sds",0.05559110797786,0.0851033596103862,0.0105518063718879,0.0591946485845115,0.120595184796628,0.0119619569576086,0.0594726997342183,0.121433564169786,0.0120019960228131,0.056229427236754,0.0859596521060833,0.00805988997493409,0.023,1,0.023
"quantiles","em R","smsn_fisher_sds",0.0555386947918705,0.0850820086496453,0.0105405971172437,0.058929321772265,0.118611273785396,0.0119080732206769,0.0593873348011094,0.120747554222483,0.0119708004205307,0.0562005799123391,0.0859539586443561,0.00805984318038166,0.023,1,0.023
"quantiles","EMCluster","smsn_fisher_sds",0.0555543988955689,0.0850988854169889,0.0105437370662338,0.0590101630968464,0.119299895946258,0.0119258510259788,0.0594148273308193,0.121158529939015,0.0119836219939401,0.0562213536344107,0.0860121271579103,0.00805997326439354,0.023,1,0.023
"quantiles","flexmix","smsn_fisher_sds",0.0557208916532104,0.0855263848799479,0.0105561663169243,0.0592133903886968,0.119912806022356,0.0119475613533608,0.0595948046957242,0.12168727076269,0.0120079621122387,0.0563857333236407,0.0864425825386806,0.00806440375366679,0.023,1,0.023
"quantiles","GMKMcharlie","smsn_fisher_sds",0.0555453126311128,0.0851013555728748,0.0105414523491096,0.0589373130704073,0.118730959213941,0.0119112474740891,0.0593941097656716,0.120873245797116,0.0119739148825307,0.0562080117403561,0.0859748171178648,0.00806001739504427,0.023,1,0.023
"quantiles","mclust","smsn_fisher_sds",0.0555589870206594,0.0851170842936261,0.0105440607246581,0.0589921188315087,0.119176827563635,0.0119224136508037,0.0593810743978514,0.120970845976641,0.0119786043388754,0.0562244353959577,0.0860370042554037,0.00806050422401134,0.023,1,0.023
"quantiles","mixtools","smsn_fisher_sds",0.0555387219908595,0.0850821046210047,0.010540597876584,0.058929250911174,0.118611132539496,0.0119080706516927,0.0593873813558483,0.120747927776994,0.0119708076106558,0.0562005863686014,0.0859538884309581,0.00805984342000151,0.023,1,0.023
"quantiles","Rmixmod","smsn_fisher_sds",0.0555387327252593,0.0850820689814569,0.0105406035010312,0.0589294438710988,0.118612389738603,0.0119080997354749,0.0593872775993543,0.120747851347649,0.0119708106736869,0.056200619073213,0.0859541164627306,0.00805984430455294,0.023,1,0.023
"random","bgmm","smsn_fisher_sds",0.0555435582993525,0.0850750220805757,0.0105412492295383,0.058979525260191,0.118841787610343,0.0119112440363706,0.0593113583630332,0.120408731109812,0.0119638328961913,0.0562054949528029,0.0860649565191298,0.00806004975861879,0.023,1,0.023
"random","DCEM","smsn_fisher_sds",0.055514437151148,0.084833937514688,0.0105384536190209,0.0592200036983664,0.119374242378461,0.0119264951318635,0.0593487228631954,0.120122296388957,0.0119666761517294,0.0562264029279171,0.086258927369005,0.00805743726046271,0.023,1,0.023
"random","em R","smsn_fisher_sds",0.0555384123535228,0.0850808346170887,0.0105405641328692,0.0589298210981822,0.118609803307631,0.011907996670562,0.0593862420626649,0.12073841769564,0.0119705976739647,0.0562002614315783,0.0859541673818324,0.00805983315267718,0.023,1,0.023
"random","EMCluster","smsn_fisher_sds",0.0555482447115909,0.0850719522759417,0.0105423661925215,0.0590230516881339,0.119165901661187,0.0119183790784811,0.0592970550969662,0.120481874528348,0.0119663589351741,0.0562193571103652,0.0861298979386591,0.00806013479153116,0.023,1,0.023
"random","flexmix","smsn_fisher_sds",0.0557133723835505,0.0854977664168915,0.0105511421917207,0.059193093749158,0.119531305540482,0.0119399463674688,0.0594982531208854,0.120994967810298,0.0119953054948702,0.0563751431377398,0.0865044153760823,0.00806047670687584,0.023,1,0.023
"random","GMKMcharlie","smsn_fisher_sds",0.0555416986397442,0.0850788758644815,0.0105411239301621,0.058957738333948,0.118771742311289,0.0119112245228405,0.0593635890770641,0.120681130184127,0.0119696753552939,0.0562026712022942,0.085989391073556,0.00805985589924937,0.023,1,0.023
"random","mclust","smsn_fisher_sds",0.0555452630489415,0.0850793207432777,0.0105413550830972,0.0589818897878185,0.118852428816755,0.0119111086239721,0.0593000569195416,0.120356942459221,0.0119626711613786,0.0562082959890924,0.0860888229017938,0.00806015758091263,0.023,1,0.023
"random","mixtools","smsn_fisher_sds",0.0555384100178039,0.0850810149782893,0.0105405611034717,0.0589296034992863,0.11860894222419,0.0119079755076777,0.0593863907486909,0.120738987517058,0.0119706085350423,0.0562002596358717,0.0859540101785431,0.00805983358004607,0.023,1,0.023
"random","Rmixmod","smsn_fisher_sds",0.0555384296879689,0.0850808439425484,0.010540566063763,0.0589299213724805,0.118610299807733,0.0119080022588651,0.0593860354746912,0.12073751770545,0.0119705784547186,0.0562002775573298,0.0859544190950708,0.00805983399582391,0.023,1,0.023
"rebmix","bgmm","smsn_fisher_sds",0.0555520897370723,0.0851207662313405,0.0105415064578822,0.0589379387304002,0.118738670650106,0.0119112952227279,0.0594203976813939,0.121051533779133,0.0119762959353479,0.056203929250749,0.0859273213466742,0.00805949733018404,0.023,1,0.023
"rebmix","DCEM","smsn_fisher_sds",0.0555427100698418,0.0849469547928488,0.010538480480005,0.0594023739014492,0.119549438448684,0.0119600341990895,0.06058025821375,0.124618499477141,0.0120868175231245,0.0562567352811304,0.0853953959977304,0.00804481013030443,0.023,1,0.023
"rebmix","em R","smsn_fisher_sds",0.0555385127597308,0.0850816347003139,0.0105405611874745,0.0589288697146325,0.118606977444418,0.0119079601827752,0.0593878459975436,0.120748045358047,0.0119707784720213,0.0562003772465236,0.0859528433208732,0.00805982950902272,0.023,1,0.023
"rebmix","EMCluster","smsn_fisher_sds",0.0555649030559456,0.0851734045813209,0.0105426173280509,0.0589303546489713,0.118781610229142,0.0119125083519316,0.059420946273379,0.121141871354386,0.0119778570810289,0.0562150357403989,0.0859649666884441,0.0080599135870705,0.023,1,0.023
"rebmix","flexmix","smsn_fisher_sds",0.0557216981974977,0.0855477779787841,0.0105525672154279,0.0591552574952058,0.119456090778789,0.0119396030255758,0.0596355733181494,0.121798052965885,0.0120099451101933,0.056367083007054,0.0863269658692502,0.00806181068236217,0.023,1,0.023
"rebmix","GMKMcharlie","smsn_fisher_sds",0.0555431392682974,0.0850949014709327,0.0105409803866029,0.0589341771184185,0.118682064646459,0.0119095592449477,0.0593893623935799,0.120832972278134,0.0119722741516858,0.0562059318689736,0.0859671126647319,0.00805985026876934,0.023,1,0.023
"rebmix","mclust","smsn_fisher_sds",0.0555555182347734,0.0851312213749971,0.0105417423125282,0.0589394367573628,0.118752048704744,0.0119118702178828,0.0594296179312228,0.121108008809517,0.0119774197360534,0.0562024234834064,0.0859137881189307,0.00805941757752988,0.023,1,0.023
"rebmix","mixtools","smsn_fisher_sds",0.0555384978033449,0.085081592718459,0.0105405592891016,0.0589288407725435,0.118606865962819,0.011907957390152,0.0593879067213195,0.120748383555491,0.0119707853299513,0.056200389178199,0.0859528382928902,0.00805982922532955,0.023,1,0.023
"rebmix","Rmixmod","smsn_fisher_sds",0.0555385329198355,0.0850817095469326,0.0105405621150945,0.058928853896629,0.118607118682954,0.0119079637874247,0.0593879221539325,0.120748700640784,0.0119707904467171,0.0562003906540781,0.0859528030178411,0.00805982897917876,0.023,1,0.023
"hc","bgmm","efficient_scores",4.96019790296555,6.70868776261131,0.87041299118512,4.48059700695498,2.07086964122683,0.181032014712115,0.972035034423252,2.28036156490407,0.295409271699987,0.726742331808742,1.24591588738476,0.183866600036244,0.023,1,0.023
"hc","DCEM","efficient_scores",4.88104872485497,6.33291496710803,0.866363493900328,4.60514879915859,2.10873889278741,0.180581794372012,0.972167219692523,2.391792905325,0.306713462988302,0.64073566505787,1.12039964409718,0.190318409767122,0.023,1,0.023
"hc","em R","efficient_scores",4.95424353384888,6.69581980382139,0.866331084485217,4.4604902923172,2.05006225953561,0.18130125491331,0.970468112348487,2.23533342702135,0.289962069933534,0.736236100499377,1.26769290983711,0.18145802497893,0.023,1,0.023
"hc","EMCluster","efficient_scores",5.03820668593142,6.88737266991776,0.873708077963449,4.46347414288427,2.04557667706824,0.18201290201336,0.972626461818472,2.19329727124013,0.290965714155168,0.767322282817941,1.33236384713275,0.180937115488283,0.023,1,0.023
"hc","flexmix","efficient_scores",5.01115670851182,7.11611414077369,0.904047245746934,4.46804620937216,2.08687490023878,0.181280668623858,0.976275064168229,2.30219928978416,0.296496157135793,0.725552513160737,1.24442405486532,0.183837545772375,0.023,1,0.023
"hc","GMKMcharlie","efficient_scores",4.9803659731615,6.75306063339767,0.868443738810538,4.4667703746232,2.05317676855832,0.181445369057023,0.971864548316438,2.22883359514759,0.290785774636905,0.745562144356859,1.28479899764577,0.181397128594923,0.023,1,0.023
"hc","mclust","efficient_scores",4.95938962059927,6.710327788053,0.870473185675679,4.4845438144894,2.07589679926211,0.180992557187274,0.973068148402044,2.2888206563311,0.296394116253826,0.725379688296336,1.24139055406888,0.18408766487329,0.023,1,0.023
"hc","mixtools","efficient_scores",4.95429656464107,6.69637383127538,0.86650210586892,4.46061388029459,2.04995585922917,0.181311023909379,0.970499818792472,2.2354922579628,0.289951045225058,0.736335367612397,1.26799964051727,0.181467212635662,0.023,1,0.023
"hc","Rmixmod","efficient_scores",4.9542632245982,6.69598142727947,0.866344753515699,4.4604906101907,2.05012219521337,0.181300147400742,0.970481473563544,2.23542824832382,0.289972366462424,0.736229684745504,1.2676747765634,0.18146477049594,0.023,1,0.023
"kmeans","bgmm","efficient_scores",5.04058773174946,7.06900242831908,0.891373343208254,4.4666413750314,2.11845303462245,0.183509755329973,0.980608241899134,2.25744132487065,0.296577182527381,0.794955452733229,1.38013100411436,0.18677877295056,0.023,1,0.023
"kmeans","DCEM","efficient_scores",5.31733187465465,8.51166392380641,0.98382113818739,4.46605073380363,2.3940205314538,0.193475146120639,0.992416071563717,2.35088341671499,0.328597280775164,1.14184199642469,1.98502428159387,0.219154327732096,0.023,1,0.023
"kmeans","em R","efficient_scores",4.9551755693334,6.69994913820166,0.866653975345103,4.46068199015003,2.05076713282962,0.181326713176222,0.970517531762271,2.23507837006418,0.289983884692293,0.737117676857998,1.26925806663089,0.181460701290773,0.023,1,0.023
"kmeans","EMCluster","efficient_scores",5.05743773421724,7.10321537338369,0.897430262966304,4.47305936431694,2.14737857120095,0.184670177735371,0.98342174450146,2.27021767996659,0.300663390364933,0.806311318823439,1.40058389543731,0.187992246767322,0.023,1,0.023
"kmeans","flexmix","efficient_scores",5.0922137446287,7.40523255480741,0.917317360557519,4.46603541811414,2.14551115327538,0.184365542801717,0.985960587375681,2.27453227688914,0.298460596580514,0.80563528966171,1.4015848553448,0.187724417444134,0.023,1,0.023
"kmeans","GMKMcharlie","efficient_scores",4.98241691042333,6.81012900285583,0.874585683438285,4.4640212337651,2.07182191267163,0.181939195301372,0.97339754018368,2.24394381397607,0.292220483237557,0.753970117655505,1.30324663107067,0.18285703879027,0.023,1,0.023
"kmeans","mclust","efficient_scores",5.05257928876808,7.12187829773418,0.894954372084651,4.46678608506132,2.13037919426385,0.183904897231841,0.982541119623171,2.26086679600164,0.297844218126566,0.804151685913838,1.39700621638767,0.187849868046463,0.023,1,0.023
"kmeans","mixtools","efficient_scores",4.95514032533632,6.70001305250214,0.866657431693519,4.46068832733361,2.05068745838703,0.181326656164412,0.970526083027825,2.23510873372897,0.289982107950108,0.737114534183156,1.26926186563328,0.181458399571139,0.023,1,0.023
"kmeans","Rmixmod","efficient_scores",4.95532827699896,6.70063439885585,0.866716498247181,4.46071677681886,2.05091587089461,0.181329957284332,0.970531380280906,2.23512261600872,0.289994967481274,0.737231342342252,1.26946076836168,0.18146842115327,0.023,1,0.023
"quantiles","bgmm","efficient_scores",5.04820866396407,7.11076100252994,0.924841428648654,4.53087102467259,2.11339576314058,0.183058776631727,0.986573430716821,2.25090847461884,0.294167923831159,0.783112489387445,1.33745605420169,0.184432643422812,0.023,1,0.023
"quantiles","DCEM","efficient_scores",5.38375558117918,9.19081950611628,1.22327116401321,4.86493874277121,2.27798115537411,0.18806971433912,1.0199335947112,2.29295931401764,0.300323761411985,0.939544046049277,1.3909130636618,0.19402757884753,0.023,1,0.023
"quantiles","em R","efficient_scores",4.95490744088715,6.70045878963598,0.867045846945981,4.46121552845234,2.05064431555172,0.181327360494475,0.97057728047656,2.23489058374269,0.289942353152197,0.736942405793374,1.26885498661054,0.181456172539318,0.023,1,0.023
"quantiles","EMCluster","efficient_scores",5.06923039217927,7.18480108813939,0.931915122995445,4.55188465858375,2.13258158085032,0.184188674985402,0.990683530294525,2.27276534778682,0.296866521794393,0.798551816607943,1.36301659028717,0.185921674876418,0.023,1,0.023
"quantiles","flexmix","efficient_scores",5.09619294215853,7.48692562602298,0.933674612072517,4.50506860294852,2.1376472788527,0.183774241664468,0.993214456870915,2.268839738429,0.295742271692537,0.791099316078153,1.34879640698598,0.184676185036791,0.023,1,0.023
"quantiles","GMKMcharlie","efficient_scores",4.97847639691931,6.8223922268326,0.883046367071788,4.47746644476046,2.06878295177461,0.181915533996431,0.97438337474816,2.24305003727186,0.291044987436529,0.751776671559368,1.29672717517033,0.182739664143967,0.023,1,0.023
"quantiles","mclust","efficient_scores",5.06859769409109,7.17533577246252,0.934005493171385,4.54509040699224,2.12434891689764,0.183400094491038,0.989603917895095,2.25485648533667,0.295224905733648,0.790387686590764,1.34519891089679,0.184821511537778,0.023,1,0.023
"quantiles","mixtools","efficient_scores",4.95485356371837,6.70050688194265,0.867053550307255,4.4611540158622,2.05065323055467,0.18132952974449,0.970591649653314,2.23487543085893,0.289942772125077,0.736963953213592,1.26888532582878,0.181454198263514,0.023,1,0.023
"quantiles","Rmixmod","efficient_scores",4.95504398234808,6.70124348072579,0.867160678465055,4.46133197494123,2.05077799896004,0.18133081553322,0.970599785624289,2.23490992617665,0.289949433522926,0.737033663674984,1.26899634205558,0.181462306230434,0.023,1,0.023
"random","bgmm","efficient_scores",4.9262127254919,6.62182626511691,0.866301546853788,4.44527519231812,2.06056620867475,0.181341769098556,0.96820083885666,2.25592802999277,0.290764649238632,0.731698615881726,1.27218143982603,0.182711055730024,0.023,1,0.023
"random","DCEM","efficient_scores",4.6883741047451,6.17520342987998,0.816495621604545,4.36454612823702,2.04497399445149,0.179636215634773,0.932175649736806,2.30371246146362,0.280189283031865,0.667720037296284,1.20104334776451,0.183294679750339,0.023,1,0.023
"random","em R","efficient_scores",4.95349749377449,6.69382251617651,0.86633507955373,4.46044648796519,2.0499261767746,0.181304003251335,0.970439279627885,2.23516572642192,0.28991627218213,0.736221353540963,1.26774272187223,0.181427162149251,0.023,1,0.023
"random","EMCluster","efficient_scores",4.94633295010901,6.74754332793786,0.877331145040191,4.45372949659097,2.09594312415047,0.182540329919419,0.969823612135451,2.26052364202633,0.292688884707387,0.754897824925023,1.30982513077278,0.184693177209687,0.023,1,0.023
"random","flexmix","efficient_scores",5.00765278168049,7.20145912205267,0.914139760387257,4.45405026165254,2.07358404439365,0.181889843818588,0.969930448187096,2.2682000996574,0.291023793279988,0.731552475316788,1.27683138885872,0.182632828243077,0.023,1,0.023
"random","GMKMcharlie","efficient_scores",4.95716255621575,6.71447575872,0.87012080349362,4.46149260093318,2.06160585601576,0.1815122577995,0.971808231366769,2.24657235189417,0.291059139409261,0.742047195790922,1.28037827783208,0.182261204597671,0.023,1,0.023
"random","mclust","efficient_scores",4.92052672783922,6.60739247819923,0.865814011125241,4.44067699759686,2.06178826477226,0.181365611069436,0.96689096966313,2.25580868127496,0.290711528101797,0.730575412122975,1.27223013999733,0.182905409873135,0.023,1,0.023
"random","mixtools","efficient_scores",4.95346028743733,6.69367959295481,0.866326416905436,4.46047538465813,2.04995486182121,0.18129917737339,0.970433491967441,2.23517198935023,0.289917584724083,0.73622457798884,1.26770642750024,0.181424284399764,0.023,1,0.023
"random","Rmixmod","efficient_scores",4.95341517467843,6.6936766601011,0.866354079162538,4.46044007567629,2.04995268389181,0.18130482653887,0.970437211778266,2.23520768972984,0.289919982107068,0.736210917135698,1.26774469240479,0.181430915441245,0.023,1,0.023
"rebmix","bgmm","efficient_scores",4.93536393828128,6.69801133777655,0.84280354852362,4.40163951258585,2.06041817360377,0.181918262764479,0.975675756737916,2.22668319596752,0.291630337550219,0.747695484071253,1.2859199506139,0.182160648145886,0.023,1,0.023
"rebmix","DCEM","efficient_scores",4.71351651663619,5.04498215633266,0.404420163957779,3.42533373429816,2.02969997564093,0.162887586903236,0.897060830363686,1.80648673373062,0.290889810338307,0.690889481599588,0.498352291975565,0.165195779633241,0.023,1,0.023
"rebmix","em R","efficient_scores",4.95388285565211,6.69528336175488,0.865923129359082,4.45959301664942,2.0498894481052,0.181312643357931,0.970500365171747,2.23471050716839,0.289931447481756,0.736495934221434,1.26807136060225,0.181420425200566,0.023,1,0.023
"rebmix","EMCluster","efficient_scores",4.94217734280459,6.80226347280703,0.848689469046324,4.39560651973161,2.0652266313441,0.182603516126654,0.97639507278938,2.22619908096419,0.292739296873305,0.757764284833521,1.3189763754263,0.183227987552687,0.023,1,0.023
"rebmix","flexmix","efficient_scores",5.03424577068566,7.16916410694174,0.890913317820627,4.43104390895748,2.0728422298233,0.182386575522935,0.980078296586982,2.23577538135858,0.292196039614339,0.749351697694366,1.29102074610747,0.182096841182496,0.023,1,0.023
"rebmix","GMKMcharlie","efficient_scores",4.95222201126747,6.73011083086725,0.863439582919293,4.44457017083024,2.05638056444807,0.181601370694054,0.972897003823083,2.23409701153664,0.290881761640716,0.743168811547659,1.28413982709882,0.181939990685374,0.023,1,0.023
"rebmix","mclust","efficient_scores",4.93170869795373,6.69510986506535,0.838749723405184,4.39260119074829,2.06061988255749,0.182003381485696,0.976087825388843,2.22358039751365,0.291763633243167,0.74857209721763,1.28699960937091,0.182218776152956,0.023,1,0.023
"rebmix","mixtools","efficient_scores",4.9538897480678,6.69521856393605,0.865902580448366,4.4595935382851,2.04986398105928,0.181313214974581,0.970503727591348,2.2347183994818,0.289932460437855,0.736495971499535,1.26808846230245,0.181420179177142,0.023,1,0.023
"rebmix","Rmixmod","efficient_scores",4.95386495826455,6.69534586716386,0.865879031117434,4.45947553616976,2.04989965308052,0.18131412116768,0.970506442670365,2.23470375408093,0.289936101069151,0.736519824110976,1.26811478137163,0.181422126718106,0.023,1,0.023
"hc","bgmm","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.000887906837986049,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437335,0.300450066730959,0.298500326637345,0.301024448393114,0.00013,0.96,0.00014
"hc","bgmm","sd",0.00984069538773965,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.011014683692113,0.0139607095587487,0.0182659459110355,0.0106797955526259,0.00737307598334286,0.0126917100925035,0.0103523990507872,0.00013,0.96,0.00014
"hc","bgmm","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.000887906837986049,0.000814128114734025,-0.00317841635519844,0.000601395331203847,-0.00450707656266502,0.000450066730958598,-0.00149967336265522,0.00102444839311411,0.00013,0.96,0.00014
"hc","bgmm","mse",9.70417857142807e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907915,0.000121986061424501,0.000205003741910729,0.000334006456369269,0.000134371772187613,5.4564809518463e-05,0.000163328525266814,0.000108221660616893,0.00013,0.96,0.00014
"hc","DCEM","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.000887906837983657,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437384,0.300450066730959,0.298500326637345,0.301024448393153,0.00013,0.96,0.00014
"hc","DCEM","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232997,0.0169923807735988,0.011014683692113,0.0139607095587486,0.0182659459110358,0.0106797955526167,0.00737307598334285,0.0126917100925035,0.010352399050772,0.00013,0.96,0.00014
"hc","DCEM","bias",-0.000450000000000311,-0.00151999999999863,0.00053999999999893,0.00143000000000001,-0.000887906837983657,0.000814128114734025,-0.00317841635519844,0.00060139533120207,-0.00450707656261595,0.000450066730958598,-0.00149967336265533,0.00102444839315285,0.00013,0.96,0.00014
"hc","DCEM","mse",9.70417857142805e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907907,0.000121986061424501,0.000205003741910729,0.000334006456369277,0.000134371772186973,5.45648095184629e-05,0.000163328525266812,0.000108221660616658,0.00013,0.96,0.00014
"hc","em R","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.000887906837986049,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437335,0.300450066730958,0.298500326637347,0.301024448393131,0.00013,0.96,0.00014
"hc","em R","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.011014683692113,0.0139607095587487,0.0182659459110356,0.0106797955526259,0.00737307598334266,0.0126917100925038,0.0103523990507855,0.00013,0.96,0.00014
"hc","em R","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.000887906837986049,0.000814128114734025,-0.00317841635519844,0.000601395331203847,-0.00450707656266502,0.000450066730958043,-0.00149967336265322,0.00102444839313104,0.00013,0.96,0.00014
"hc","em R","mse",9.70417857142806e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907915,0.000121986061424501,0.00020500374191073,0.000334006456369272,0.000134371772187613,5.45648095184596e-05,0.000163328525266815,0.000108221660616893,0.00013,0.96,0.00014
"hc","EMCluster","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.00088790683798605,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437335,0.300450066730959,0.298500326637345,0.301024448393114,0.00013,0.96,0.00014
"hc","EMCluster","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.0110146836921134,0.0139607095587488,0.0182659459110338,0.0106797955526259,0.00737307598334286,0.0126917100925036,0.0103523990507872,0.00013,0.96,0.00014
"hc","EMCluster","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.00088790683798605,0.000814128114734025,-0.00317841635519756,0.00060139533120207,-0.00450707656266497,0.000450066730958654,-0.00149967336265522,0.00102444839311411,0.00013,0.96,0.00014
"hc","EMCluster","mse",9.70417857142806e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907915,0.00012198606142451,0.000205003741910729,0.000334006456369205,0.000134371772187612,5.45648095184631e-05,0.000163328525266814,0.000108221660616894,0.00013,0.96,0.00014
"hc","flexmix","mean",0.19955,0.39848,0.20054,0.20143,-0.000887906837986093,4.00081412811473,7.9968215836448,12.0006013953312,0.295864655857134,0.300638896558536,0.298873846166033,0.301399565748447,0.00013,0.96,0.00014
"hc","flexmix","sd",0.00984069538773992,0.0108307762549927,0.0100528399886169,0.00999898464232999,0.0169923807735989,0.0110146836921132,0.0139607095587486,0.0182659459110355,0.0106921162443645,0.00737842977094136,0.0127026024555936,0.0103631357864291,0.00013,0.96,0.00014
"hc","flexmix","bias",-0.000450000000000006,-0.00152000000000002,0.000539999999999985,0.00142999999999999,-0.000887906837986093,0.000814128114734025,-0.00317841635519844,0.000601395331203847,-0.00413534414286554,0.000638896558536384,-0.00112615383396675,0.00139956574844691,0.00013,0.96,0.00014
"hc","flexmix","mse",9.70417857142857e-05,0.000119616114285714,0.000101351191836735,0.000102024593877551,0.000289529382907918,0.000121986061424504,0.000205003741910728,0.000334006456369269,0.000131422420962936,5.48494146972234e-05,0.000162624331602611,0.000109353367612194,0.00013,0.96,0.00014
"hc","GMKMcharlie","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.00088790683798605,4.00081412811473,7.9968215836448,12.0006013953312,0.295494617711712,0.300451731874194,0.298502004610336,0.301026111315871,0.00013,0.96,0.00014
"hc","GMKMcharlie","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.0110146836921132,0.0139607095587485,0.018265945911035,0.0106797336843212,0.00737303532472494,0.0126916395904201,0.0103523417053112,0.00013,0.96,0.00014
"hc","GMKMcharlie","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.00088790683798605,0.000814128114734025,-0.00317841635519844,0.000601395331205623,-0.00450538228828762,0.000451731874194505,-0.00149799538966411,0.00102611131587133,0.00013,0.96,0.00014
"hc","GMKMcharlie","mse",9.70417857142806e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907915,0.000121986061424505,0.000205003741910726,0.000334006456369252,0.000134355181131641,5.4565711585805e-05,0.000163321705680574,0.000108223883216085,0.00013,0.96,0.00014
"hc","mclust","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.00088790683798605,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437335,0.300450066730959,0.298500326637345,0.301024448393114,0.00013,0.96,0.00014
"hc","mclust","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.0110146836921134,0.0139607095587488,0.0182659459110338,0.0106797955526259,0.00737307598334286,0.0126917100925036,0.0103523990507872,0.00013,0.96,0.00014
"hc","mclust","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.00088790683798605,0.000814128114734025,-0.00317841635519756,0.00060139533120207,-0.00450707656266497,0.000450066730958654,-0.00149967336265522,0.00102444839311411,0.00013,0.96,0.00014
"hc","mclust","mse",9.70417857142806e-05,0.000119616114285663,0.000101351191836721,0.000102024593877551,0.000289529382907915,0.00012198606142451,0.000205003741910729,0.000334006456369205,0.000134371772187612,5.45648095184631e-05,0.000163328525266814,0.000108221660616893,0.00013,0.96,0.00014
"hc","mixtools","mean",0.19955,0.398480000000001,0.200539999999999,0.20143,-0.000887906837986049,4.00081412811473,7.9968215836448,12.0006013953312,0.295492923437335,0.300450066730959,0.298500326637345,0.301024448393114,0.00013,0.96,0.00014
"hc","mixtools","sd",0.00984069538773964,0.0108307762549905,0.0100528399886162,0.00999898464232999,0.0169923807735989,0.011014683692113,0.0139607095587487,0.0182659459110356,0.0106797955526259,0.00737307598334285,0.0126917100925035,0.0103523990507872,0.00013,0.96,0.00014
"hc","mixtools","bias",-0.000450000000000339,-0.00151999999999863,0.00053999999999893,0.00142999999999999,-0.000887906837986049,0.000814128114734025,-0.00317841635519844,0.000601395331203847,-0.00450707656266502,0.000450066730958598,-0.00149967336265522,0.00102444839311411,0.00013,0.96,0.00014
